PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34586058","Interventions to Disrupt Coronavirus Disease Transmission at a University, Wisconsin, USA, August-October 2020","Currie DW, Moreno GK, Delahoy MJ, Pray IW, Jovaag A, Braun KM, Cole D, Shechter T, Fajardo GC, Griggs C, Yandell BS, Goldstein S, Bushman D, Segaloff HE, Kelly GP, Pitts C, Lee C, Grande KM, Kita-Yarbro A, Grogan B, Mader S, Baggott J, Bateman AC, Westergaard RP, Tate JE, Friedrich TC, Kirking HL, O'Connor DH, Killerby ME.","Emerg Infect Dis. 2021 Nov;27(11):2776-2785. doi: 10.3201/eid2711.211306. Epub 2021 Sep 29.","Currie DW","Emerg Infect Dis","2021","2021/09/29","PMC8544969","","10.3201/eid2711.211306"
"35201737","Nowcasting (Short-Term Forecasting) of COVID-19 Hospitalizations Using Syndromic Healthcare Data, Sweden, 2020","Spreco A, Jöud A, Eriksson O, Soltesz K, Källström R, Dahlström Ö, Eriksson H, Ekberg J, Jonson CO, Fraenkel CJ, Lundh T, Gerlee P, Gustafsson F, Timpka T.","Emerg Infect Dis. 2022 Mar;28(3):564-571. doi: 10.3201/eid2803.210267.","Spreco A","Emerg Infect Dis","2022","2022/02/24","PMC8888224","","10.3201/eid2803.210267"
"35608925","Risk Factors for SARS-CoV-2 Infection and Illness in Cats and Dogs(1)","Bienzle D, Rousseau J, Marom D, MacNicol J, Jacobson L, Sparling S, Prystajecky N, Fraser E, Weese JS.","Emerg Infect Dis. 2022 Jun;28(6):1154-1162. doi: 10.3201/eid2806.220423.","Bienzle D","Emerg Infect Dis","2022","2022/05/24","PMC9155877","","10.3201/eid2806.220423"
"39043428","Scrapie versus Chronic Wasting Disease in White-Tailed Deer","Lambert ZJ, Bian J, Cassmann ED, Greenlee MHW, Greenlee JJ.","Emerg Infect Dis. 2024 Aug;30(8):1651-1659. doi: 10.3201/eid3008.240007.","Lambert ZJ","Emerg Infect Dis","2024","2024/07/23","PMC11286070","","10.3201/eid3008.240007"
"39714290","A Step Forward in Hypervirulent Klebsiella pneumoniae Diagnostics","Russo TA, Lebreton F, McGann PT.","Emerg Infect Dis. 2025 Jan;31(1):1-3. doi: 10.3201/eid3101.241516.","Russo TA","Emerg Infect Dis","2025","2024/12/23","PMC11682795","","10.3201/eid3101.241516"
"39320329","Autochthonous Human Babesia divergens Infection, England","Zabala GA, Lever R, Chan XH, Bristowe H, Kilbride E, Richards D, Daly M, Brown M, Johnson N, Nabarro LE, Esmail H, Godbole G, Chiodini PL.","Emerg Infect Dis. 2024 Oct;30(10):2165-2168. doi: 10.3201/eid3010.240866.","Zabala GA","Emerg Infect Dis","2024","2024/09/25","PMC11431931","","10.3201/eid3010.240866"
"37486786","Advanced Age and Increased Risk for Severe Outcomes of Dengue Infection, Taiwan, 2014-2015","Huang N, Shen YJ, Chou YJ, Tsai TF, Lien CE.","Emerg Infect Dis. 2023 Aug;29(8):1701-1702. doi: 10.3201/eid2908.230014.","Huang N","Emerg Infect Dis","2023","2023/07/24","PMC10370833","","10.3201/eid2908.230014"
"39593217","Experimental Infection of Reindeer with Jamestown Canyon Virus","Buhler KJ, Blake J, Fenton H, Solomon IH, Jenkins E.","Emerg Infect Dis. 2024 Dec;30(12):2664-2668. doi: 10.3201/eid3012.240757.","Buhler KJ","Emerg Infect Dis","2024","2024/11/27","PMC11616646","","10.3201/eid3012.240757"
"37640370","Expansion of Invasive Group A Streptococcus M1(UK) Lineage in Active Bacterial Core Surveillance, United States, 2019‒2021","Li Y, Rivers J, Mathis S, Li Z, Chochua S, Metcalf BJ, Beall B, Onukwube J, Gregory CJ, McGee L.","Emerg Infect Dis. 2023 Oct;29(10):2116-2120. doi: 10.3201/eid2910.230675. Epub 2023 Aug 28.","Li Y","Emerg Infect Dis","2023","2023/08/28","PMC10521608","","10.3201/eid2910.230675"
"34545787","New Delhi Metallo-β-Lactamase-Producing Enterobacterales Bacteria, Switzerland, 2019-2020","Findlay J, Poirel L, Kessler J, Kronenberg A, Nordmann P.","Emerg Infect Dis. 2021 Oct;27(10):2628-2637. doi: 10.3201/eid2710.211265.","Findlay J","Emerg Infect Dis","2021","2021/09/21","PMC8462332","","10.3201/eid2710.211265"
"30848724","Diagnosis of Imported Monkeypox, Israel, 2018","Erez N, Achdout H, Milrot E, Schwartz Y, Wiener-Well Y, Paran N, Politi B, Tamir H, Israely T, Weiss S, Beth-Din A, Shifman O, Israeli O, Yitzhaki S, Shapira SC, Melamed S, Schwartz E.","Emerg Infect Dis. 2019 May;25(5):980-983. doi: 10.3201/eid2505.190076. Epub 2019 May 17.","Erez N","Emerg Infect Dis","2019","2019/03/09","PMC6478227","","10.3201/eid2505.190076"
"37877545","Environmental Persistence and Disinfection of Lassa Virus","Shaffer M, Fischer RJ, Gallogly S, Ginn O, Munster V, Bibby K.","Emerg Infect Dis. 2023 Nov;29(11):2285-2291. doi: 10.3201/eid2911.230678.","Shaffer M","Emerg Infect Dis","2023","2023/10/25","PMC10617325","","10.3201/eid2911.230678"
"36703253","Postacute Sequelae of SARS-CoV-2 in University Setting","Landry M, Bornstein S, Nagaraj N, Sardon GA Jr, Castel A, Vyas A, McDonnell K, Agneshwar M, Wilkinson A, Goldman L.","Emerg Infect Dis. 2023 Mar;29(3):519-527. doi: 10.3201/eid2903.221522. Epub 2023 Jan 26.","Landry M","Emerg Infect Dis","2023","2023/01/26","PMC9973677","","10.3201/eid2903.221522"
"37081606","Presence of Burkholderia pseudomallei in Soil, Nigeria, 2019","Savelkoel J, Oladele RO, Ojide CK, Peters RF, Notermans DW, Makinwa JO, de Vries MC, Sunter MAE, Matamoros S, Abdullahi N, Unigwe US, Akanmu AS, Wiersinga WJ, Birnie E.","Emerg Infect Dis. 2023 May;29(5):1073-1075. doi: 10.3201/eid2905.221138.","Savelkoel J","Emerg Infect Dis","2023","2023/04/20","PMC10124662","","10.3201/eid2905.221138"
"37347821","Nonnegligible Seroprevalence and Predictors of Murine Typhus, Japan","Aita T, Sando E, Katoh S, Hamaguchi S, Fujita H, Kurita N.","Emerg Infect Dis. 2023 Jul;29(7):1438-1442. doi: 10.3201/eid2907.230037.","Aita T","Emerg Infect Dis","2023","2023/06/22","PMC10310371","","10.3201/eid2907.230037"
"37437563","Laboratory Diagnosis of Mpox, Central African Republic, 2016-2022","Garba-Ouangole S, Bourner J, Mbrenga F, Gonofio E, Selekon B, Manirakiza A, Kalthan E, Malaka C, Boum Y 2nd, Olliaro P, Nakouné E.","Emerg Infect Dis. 2023 Sep;29(9):1846-1849. doi: 10.3201/eid2909.230514. Epub 2023 Jul 12.","Garba-Ouangole S","Emerg Infect Dis","2023","2023/07/12","PMC10461668","","10.3201/eid2909.230514"
"36823515","Burkholderia thailandensis Isolated from the Environment, United States","Hall CM, Stone NE, Martz M, Hutton SM, Santana-Propper E, Versluis L, Guidry K, Ortiz M, Busch JD, Maness T, Stewart J, Sidwa T, Gee JE, Elrod MG, Petras JK, Ty MC, Gulvik C, Weiner ZP, Salzer JS, Hoffmaster AR, Rivera-Garcia S, Keim P, Kieffer A, Sahl JW, Soltero F, Wagner DM.","Emerg Infect Dis. 2023 Mar;29(3):618-621. doi: 10.3201/eid2903.221245.","Hall CM","Emerg Infect Dis","2023","2023/02/24","PMC9973702","","10.3201/eid2903.221245"
"35076368","Comparison of Complications after Coronavirus Disease and Seasonal Influenza, South Korea","Lee H, Sung HK, Lee D, Choi Y, Lee JY, Lee JY, Oh MD.","Emerg Infect Dis. 2022 Feb;28(2):347-353. doi: 10.3201/eid2802.211848.","Lee H","Emerg Infect Dis","2022","2022/01/25","PMC8798693","","10.3201/eid2802.211848"
"37069611","Probable Transmission of SARS-CoV-2 from African Lion to Zoo Employees, Indiana, USA, 2021","Siegrist AA, Richardson KL, Ghai RR, Pope B, Yeadon J, Culp B, Behravesh CB, Liu L, Brown JA, Boyer LV.","Emerg Infect Dis. 2023 Jun;29(6):1102-1108. doi: 10.3201/eid2906.230150. Epub 2023 Apr 17.","Siegrist AA","Emerg Infect Dis","2023","2023/04/18","PMC10202875","","10.3201/eid2906.230150"
"28098541","Cutavirus in Cutaneous Malignant Melanoma","Mollerup S, Fridholm H, Vinner L, Kjartansdóttir KR, Friis-Nielsen J, Asplund M, Herrera JA, Steiniche T, Mourier T, Brunak S, Willerslev E, Izarzugaza JM, Hansen AJ, Nielsen LP.","Emerg Infect Dis. 2017 Feb;23(2):363-365. doi: 10.3201/eid2302.161564.","Mollerup S","Emerg Infect Dis","2017","2017/01/19","PMC5324802","","10.3201/eid2302.161564"
"36823761","Associations of Anaplasma phagocytophilum Bacteria Variants in Ixodes scapularis Ticks and Humans, New York, USA","Prusinski M, O'Connor C, Russell A, Sommer J, White J, Rose L, Falco R, Kokas J, Vinci V, Gall W, Tober K, Haight J, Oliver J, Meehan L, Sporn LA, Brisson D, Backenson PB.","Emerg Infect Dis. 2023 Mar;29(3):540-50. doi: 10.3201/eid2903.220320.","Prusinski M","Emerg Infect Dis","2023","2023/02/24","PMC9973697","","10.3201/eid2903.220320"
"33647228","Novel Mutation of SARS-CoV-2, Vietnam, July 2020","Phuong HVM, Tung TS, Trang UTH, Hang NLK, Son NV, Hien PT, Thanh LT, Cuong VD, Thanh TT, Nhan NTT, Duong TN, Nghia ND, Tu TA, Choisy M, Rabaa MA, Rogier van Doorn H, Anh DD, Mai LQ.","Emerg Infect Dis. 2021 May;27(5):1519-1521. doi: 10.3201/eid2705.210013. Epub 2021 Mar 1.","Phuong HVM","Emerg Infect Dis","2021","2021/03/01","PMC8084476","","10.3201/eid2705.210013"
"34545793","Burden of Influenza-Associated Respiratory Hospitalizations, Vietnam, 2014-2016","Khanh NC, Fowlkes AL, Nghia ND, Duong TN, Tu NH, Tu TA, McFarland JW, Nguyen TTM, Ha NT, Gould PL, Thanh PN, Trang NTH, Mai VQ, Thi PN, Otsu S, Azziz-Baumgartner E, Anh DD, Iuliano AD.","Emerg Infect Dis. 2021 Oct;27(10):2648-2657. doi: 10.3201/eid2710.204765.","Khanh NC","Emerg Infect Dis","2021","2021/09/21","PMC8462305","","10.3201/eid2710.204765"
"37486227","Mycobacterium abscessus Meningitis Associated with Stem Cell Treatment During Medical Tourism","Wolf AB, Money KM, Chandnani A, Daley CL, Griffith DE, Chauhan L, Coffman N, Piquet AL, Tyler KL, Zimmer SM, Montague BT, Mann S, Pastula DM.","Emerg Infect Dis. 2023 Aug;29(8):1655-1658. doi: 10.3201/eid2908.230317.","Wolf AB","Emerg Infect Dis","2023","2023/07/24","PMC10370854","","10.3201/eid2908.230317"
"38916639","Alongshan Virus Infection in Rangifer tarandus Reindeer, Northeastern China","Xu W, Wang W, Li L, Li N, Liu Z, Che L, Wang G, Zhang K, Feng X, Wang WJ, Liu Q, Wang Z.","Emerg Infect Dis. 2024 Jul;30(7):1434-1437. doi: 10.3201/eid3007.231219.","Xu W","Emerg Infect Dis","2024","2024/06/25","PMC11210657","","10.3201/eid3007.231219"
"39043389","Systematic Review of Prevalence of Histoplasma Antigenuria in Persons with HIV in Latin America and Africa","Sekar P, Hale G, Gakuru J, Meya DB, Boulware DR, Ellis J, Nalintya E, Bahr NC, Rajasingham R.","Emerg Infect Dis. 2024 Aug;30(8):1523-1530. doi: 10.3201/eid3008.231710.","Sekar P","Emerg Infect Dis","2024","2024/07/23","PMC11286068","","10.3201/eid3008.231710"
"40072503","Molecular Epidemiology of Oropouche Virus, Ceará State, Brazil, 2024","de Lima STS, Hua X, Claro IM, Filho CG, Simões Mello LM, de Jesus R, Bleichrodt A, Maia AMPC, Máximo ACBM, Cavalcante KF, Firmino ACL, Duarte LMF, da Silva LOR, Freitas ARR, Fung IC, Chowell G, Lalwani P, Cavalcanti LPG, Romano CM, Proenca-Modena JL, de Souza WM.","Emerg Infect Dis. 2025 Apr;31(4):838-842. doi: 10.3201/eid3104.241471. Epub 2024 Mar 12.","de Lima STS","Emerg Infect Dis","2025","2025/03/12","PMC11950273","","10.3201/eid3104.241471"
"38666708","Novel Patterns in High-Resolution Computed Tomography in Whipple Pneumonia","Li H, Wu J, Mai X, Zeng W, Cai S, Huang X, Zhou C, Li J, Jiang Q, Lai C, Xie C.","Emerg Infect Dis. 2024 May;30(5):1042-1045. doi: 10.3201/eid3005.231130.","Li H","Emerg Infect Dis","2024","2024/04/26","PMC11060448","","10.3201/eid3005.231130"
"27533328","Community-Acquired Clostridium difficile Infection, Queensland, Australia","Furuya-Kanamori L, Yakob L, Riley TV, Paterson DL, Baker P, McKenzie SJ, Robson J, Clements AC.","Emerg Infect Dis. 2016 Sep;22(9):1659-61. doi: 10.3201/eid2209.151115.","Furuya-Kanamori L","Emerg Infect Dis","2016","2016/08/18","PMC4994354","","10.3201/eid2209.151115"
"37877687","Refractory Microascus Bronchopulmonary Infection Treated with Olorofim, France","Faure E, Brugière O, de Verdiere SC, Vuotto F, Limousin L, Cardot E, Cordier C, Coulon P, Garcia-Hermoso D, Lortholary O, Lanternier F.","Emerg Infect Dis. 2023 Nov;29(11):2401-2403. doi: 10.3201/eid2911.230984.","Faure E","Emerg Infect Dis","2023","2023/10/25","PMC10617333","","10.3201/eid2911.230984"
"32187506","Crimean-Congo Hemorrhagic Fever Virus in Humans and Livestock, Pakistan, 2015-2017","Zohaib A, Saqib M, Athar MA, Hussain MH, Sial AU, Tayyab MH, Batool M, Sadia H, Taj Z, Tahir U, Jakhrani MY, Tayyab J, Kakar MA, Shahid MF, Yaqub T, Zhang J, Wu Q, Deng F, Corman VM, Shen S, Khan I, Shi ZL.","Emerg Infect Dis. 2020 Apr;26(4):773-777. doi: 10.3201/eid2604.191154.","Zohaib A","Emerg Infect Dis","2020","2020/03/19","PMC7101105","","10.3201/eid2604.191154"
"37204919","Extensively Drug-Resistant Shigella flexneri 2a, California, USA, 2022","Caldera JR, Yang S, Uslan DZ.","Emerg Infect Dis. 2023 Jul;29(7):1473-1475. doi: 10.3201/eid2907.230465. Epub 2023 May 19.","Caldera JR","Emerg Infect Dis","2023","2023/05/19","PMC10310382","","10.3201/eid2907.230465"
"39365696","Analysis of Monkeypox Virus Exposures and Lesions by Anatomic Site","Guagliardo SAJ, Smith T, Hamer DH, Huits R, Kozarsky P, Libman M, McCollum AM, Angelo KM; GeoSentinel Network Collaborators.","Emerg Infect Dis. 2024 Nov;30(11):2381-2384. doi: 10.3201/eid3011.241120. Epub 2024 Oct 4.","Guagliardo SAJ","Emerg Infect Dis","2024","2024/10/04","PMC11521176","","10.3201/eid3011.241120"
"39983705","Prions in Muscles of Cervids with Chronic Wasting Disease, Norway","Vuong TT, Cazzaniga FA, Tran L, Våge J, Di Bari M, Pirisinu L, D'Agostino C, Nonno R, Moda F, Benestad SL.","Emerg Infect Dis. 2025 Feb;31(2):246-255. doi: 10.3201/eid3102.240903.","Vuong TT","Emerg Infect Dis","2025","2025/02/21","PMC11845164","","10.3201/eid3102.240903"
"38781979","Carbapenem-Resistant and Extended-Spectrum β-Lactamase-Producing Enterobacterales in Children, United States, 2016-2020","Grome HN, Grass JE, Duffy N, Bulens SN, Ansari U, Campbell D, Lutgring JD, Gargis AS, Masters T, Kent AG, McKay SL, Smith G, Wilson LE, Vaeth E, Evenson B, Dumyati G, Tsay R, Phipps E, Flores K, Wilson CD, Czaja CA, Johnston H, Janelle SJ, Lynfield R, O'Malley S, Vagnone PS, Maloney M, Nadle J, Guh AY.","Emerg Infect Dis. 2024 Jun;30(6):1104-1114. doi: 10.3201/eid3006.231734.","Grome HN","Emerg Infect Dis","2024","2024/05/23","PMC11138972","","10.3201/eid3006.231734"
"39592592","Sporotrichosis in Domestic Cat and Zoonotic Transmission","More S, Snider TA, Ramachandran A.","Emerg Infect Dis. 2024 Dec;30(12):2700-2701. doi: 10.3201/eid3012.240864.","More S","Emerg Infect Dis","2024","2024/11/26","PMC11616657","","10.3201/eid3012.240864"
"39447205","Estimating Underdetection of Foodborne Disease Outbreaks (Response)","Ford L, Self JL, Wong KK, Hoekstra RM, Tauxe RV, Rose EB, Bruce BB.","Emerg Infect Dis. 2024 Nov;30(11):2452. doi: 10.3201/eid3011.241351.","Ford L","Emerg Infect Dis","2024","2024/10/24","PMC11521181","","10.3201/eid3011.241351"
"38782019","Nontuberculous Mycobacteria and Laboratory Surveillance, Virginia, USA","See I, Jackson KA, Byram R, Toney NC, Grigg C, Magill SS.","Emerg Infect Dis. 2024 Jun;30(6):1302. doi: 10.3201/eid3006.240431.","See I","Emerg Infect Dis","2024","2024/05/23","PMC11138968","","10.3201/eid3006.240431"
"38782139","SARS-CoV-2 in Captive Nonhuman Primates, Spain, 2020-2023","Cano-Terriza D, Beato-Benítez A, Fernández-Bastit L, Segalés J, Vergara-Alert J, Martínez-Nevado E, Carretero A, Crailsheim D, Soriano P, Planas J, Torro M, García-Bocanegra I.","Emerg Infect Dis. 2024 Jun;30(6):1253-1257. doi: 10.3201/eid3006.231247.","Cano-Terriza D","Emerg Infect Dis","2024","2024/05/23","PMC11139002","","10.3201/eid3006.231247"
"38666742","SARS-CoV-2 IgG Levels as Predictors of XBB Variant Neutralization, Israel, 2022- and 2023","Lustig Y, Canetti M, Indenbaum V, Peretz Y, Weiss-Ottolenghi Y, Margalit I, Asraf K, Levin T, Zuckerman N, Tomer E, Mandelboim M, Doolman R, Barda N, Regev-Yochay G.","Emerg Infect Dis. 2024 May;30(5):1050-1052. doi: 10.3201/eid3005.231739.","Lustig Y","Emerg Infect Dis","2024","2024/04/26","PMC11060444","","10.3201/eid3005.231739"
"39983689","Henipavirus in Northern Short-Tailed Shrew, Alabama, USA","Parry RH, Yamada KYH, Hood WR, Zhao Y, Lu JY, Seluanov A, Gorbunova V, Modhiran N, Watterson D, Isaacs A.","Emerg Infect Dis. 2025 Feb;31(2):392-394. doi: 10.3201/eid3102.241155.","Parry RH","Emerg Infect Dis","2025","2025/02/21","PMC11845136","","10.3201/eid3102.241155"
"39320166","Bartonella spp. in Phlebotominae Sand Flies, Brazil","Lee DAB, Fernandes Shimabukuro PH, Brilhante AF, Cadina Arantes PV, Sanches GS, Franco EO, Machado RZ, Maggi RG, Breitschwerdt EB, André MR.","Emerg Infect Dis. 2024 Oct;30(10):2099-2107. doi: 10.3201/eid3010.240397.","Lee DAB","Emerg Infect Dis","2024","2024/09/25","PMC11431920","","10.3201/eid3010.240397"
"34545784","Distribution and Characteristics of Human Plague Cases and Yersinia pestis Isolates from 4 Marmota Plague Foci, China, 1950-2019","He Z, Wei B, Zhang Y, Liu J, Xi J, Ciren D, Qi T, Liang J, Duan R, Qin S, Lv D, Chen Y, Xiao M, Fan R, Song Z, Jing H, Wang X.","Emerg Infect Dis. 2021 Oct;27(10):2544-2553. doi: 10.3201/eid2710.202239.","He Z","Emerg Infect Dis","2021","2021/09/21","PMC8462326","","10.3201/eid2710.202239"
"29047424","Drug-Resistant Tuberculosis among Children, China, 2006-2015","Tao NN, He XC, Zhang XX, Liu Y, Yu CB, Li HC.","Emerg Infect Dis. 2017 Nov;23(11):1800-1805. doi: 10.3201/eid2311.170234.","Tao NN","Emerg Infect Dis","2017","2017/10/20","PMC5652408","","10.3201/eid2311.170234"
"39320141","Campylobacteriosis Outbreak Linked to Municipal Water, Nebraska, USA, 2021(1)","Jansen L, Birn R, Koirala S, Oppegard S, Loeck B, Hamik J, Wyckoff E, Spindola D, Dempsey S, Bartling A, Roundtree A, Kahler A, Lane C, Hogan N, Strockbine N, McKeel H, Yoder J, Mattioli M, Donahue M, Buss B.","Emerg Infect Dis. 2024 Oct;30(10):1998-2005. doi: 10.3201/eid3010.231509.","Jansen L","Emerg Infect Dis","2024","2024/09/25","PMC11431921","","10.3201/eid3010.231509"
"39715072","Rickettsia sibirica mongolitimonae Infections in Spain and Case Review of the Literature","Santibáñez S, Ramos-Rincón JM, Santibáñez P, Cervera-Acedo C, Sanjoaquín I, de Arellano ER, Guillén S, Del Carmen Lozano M, Llorente M, Puerta-Peña M, Bularca EA, González-Praetorius A, Escribano I, Sánchez L, Ibarra V, Alba J, Palomar AM, Beltrán A, Portillo A, Oteo JA.","Emerg Infect Dis. 2025 Jan;31(1):18-26. doi: 10.3201/eid3101.240151.","Santibáñez S","Emerg Infect Dis","2025","2024/12/23","PMC11682799","","10.3201/eid3101.240151"
"39983701","National Surveillance of Human Ehrlichiosis Caused by Ehrlichia ewingii, United States, 2013-2021","Adams SN, Bestul NC, Calloway KN, Kersh GJ, Salzer JS.","Emerg Infect Dis. 2025 Feb;31(2):222-227. doi: 10.3201/eid3102.240279.","Adams SN","Emerg Infect Dis","2025","2025/02/21","PMC11845156","","10.3201/eid3102.240279"
"29048299","Blood Culture-Negative Endocarditis, Morocco","Boudebouch N, Sarih M, Chakib A, Fadili S, Boumzebra D, Zouizra Z, Mahadji BA, Amarouch H, Raoult D, Fournier PE.","Emerg Infect Dis. 2017 Nov;23(11):1908-1909. doi: 10.3201/eid2311.161066.","Boudebouch N","Emerg Infect Dis","2017","2017/10/20","PMC5652429","","10.3201/eid2311.161066"
"30561303","Inaccurate Multilocus Sequence Typing of Acinetobacter baumannii","Castillo-Ramírez S, Graña-Miraglia L.","Emerg Infect Dis. 2019 Jan;25(1):186-187. doi: 10.3201/eid2501.180374.","Castillo-Ramírez S","Emerg Infect Dis","2019","2018/12/19","PMC6302598","","10.3201/eid2501.180374"
"38526372","Seroprevalence of Avian Influenza A(H5N6) Virus Infection, Guangdong Province, China, 2022","Wang Y, Yang C, Liu Y, Zhang J, Qu W, Liang J, Tu C, Mai Q, Mai K, Feng P, Huang W, Lin Z, Hon C, Yang Z, Pan W.","Emerg Infect Dis. 2024 Apr;30(4):826-828. doi: 10.3201/eid3004.231226.","Wang Y","Emerg Infect Dis","2024","2024/03/25","PMC10977835","","10.3201/eid3004.231226"
"30561299","Oral Transmission of Trypanosoma cruzi, Brazilian Amazon","Santana RAG, Guerra MGVB, Sousa DR, Couceiro K, Ortiz JV, Oliveira M, Ferreira LS, Souza KR, Tavares IC, Morais RF, Silva GAV, Melo GC, Vergel GM, Albuquerque BC, Arcanjo ARL, Monteiro WM, Ferreira JMBB, Lacerda MVG, Silveira H, Guerra JAO.","Emerg Infect Dis. 2019 Jan;25(1):132-135. doi: 10.3201/eid2501.180646.","Santana RAG","Emerg Infect Dis","2019","2018/12/19","PMC6302584","","10.3201/eid2501.180646"
"39378873","Dengue Outbreak Caused by Multiple Virus Serotypes and Lineages, Colombia, 2023-2024","Grubaugh ND, Torres-Hernández D, Murillo-Ortiz MA, Dávalos DM, Lopez P, Hurtado IC, Breban MI, Bourgikos E, Hill V, López-Medina E.","Emerg Infect Dis. 2024 Nov;30(11):2391-2395. doi: 10.3201/eid3011.241031. Epub 2024 Oct 8.","Grubaugh ND","Emerg Infect Dis","2024","2024/10/08","PMC11521178","","10.3201/eid3011.241031"
