PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"17953114","Mycobacterium cosmeticum, Ohio and Venezuela","Cooksey RC, de Waard JH, Yakrus MA, Toney SR, Da Mata O, Nowicki S, Sohner K, Koch E, Petti CA, Morey RE, Srinivasan A.","Emerg Infect Dis. 2007 Aug;13(8):1267-9. doi: 10.3201/eid1308.061061.","Cooksey RC","Emerg Infect Dis","2007","2007/10/24","PMC2828072","","10.3201/eid1308.061061"
"21029543","Typing of lymphogranuloma venereum Chlamydia trachomatis strains","Christerson L, de Vries HJ, de Barbeyrac B, Gaydos CA, Henrich B, Hoffmann S, Schachter J, Thorvaldsen J, Vall-Mayans M, Klint M, Herrmann B, Morré SA.","Emerg Infect Dis. 2010 Nov;16(11):1777-9. doi: 10.3201/eid1611.100379.","Christerson L","Emerg Infect Dis","2010","2010/10/30","PMC3294511","","10.3201/eid1611.100379"
"20031072","Identification of a rotavirus G12 strain, Indonesia","Wulan WN, Listiyaningsih E, Samsi KM, Agtini MD, Kasper MR, Putnam SD.","Emerg Infect Dis. 2010 Jan;16(1):159-61. doi: 10.3201/eid1601.091010.","Wulan WN","Emerg Infect Dis","2010","2009/12/25","PMC2874372","","10.3201/eid1601.091010"
"20409399","Serologic survey of hantavirus infection, Brazilian Amazon","Mendes WS, da Silva AA, Neiva RF, Costa NM, de Assis MS, Vidigal PM, da G L Leite M, da Rosa ES, de A Medeiros DB, de B Simith D, da C Vasconcelos PF.","Emerg Infect Dis. 2010 May;16(5):889-91. doi: 10.3201/eid1605.090766.","Mendes WS","Emerg Infect Dis","2010","2010/04/23","PMC2953981","","10.3201/eid1605.090766"
"20409376","Bluetongue virus in wild deer, Belgium, 2005-2008","Linden A, Gregoire F, Nahayo A, Hanrez D, Mousset B, Massart AL, De Leeuw I, Vandemeulebroucke E, Vandenbussche F, De Clercq K.","Emerg Infect Dis. 2010 May;16(5):833-6. doi: 10.3201/eid1605.091217.","Linden A","Emerg Infect Dis","2010","2010/04/23","PMC2953989","","10.3201/eid1605.091217"
"16848050","Lyme borreliosis and Borrelia spielmanii","Maraspin V, Ruzic-Sabljic E, Strle F.","Emerg Infect Dis. 2006 Jul;12(7):1177. doi: 10.3201/eid1207.060077.","Maraspin V","Emerg Infect Dis","2006","2006/07/20","PMC3291061","","10.3201/eid1207.060077"
"20113551","Cost-effectiveness of pharmaceutical-based pandemic influenza mitigation strategies","Newall AT, Wood JG, Oudin N, MacIntyre CR.","Emerg Infect Dis. 2010 Feb;16(2):224-30. doi: 10.3201/eid1602.090571.","Newall AT","Emerg Infect Dis","2010","2010/02/02","PMC2957998","","10.3201/eid1602.090571"
"20113563","Increasing incidence of nontuberculous mycobacteria, Taiwan, 2000-2008","Lai CC, Tan CK, Chou CH, Hsu HL, Liao CH, Huang YT, Yang PC, Luh KT, Hsueh PR.","Emerg Infect Dis. 2010 Feb;16(2):294-6. doi: 10.3201/eid1602.090675.","Lai CC","Emerg Infect Dis","2010","2010/02/02","PMC2958002","","10.3201/eid1602.090675"
"21122230","Wild chimpanzees infected with 5 Plasmodium species","Kaiser M, Löwa A, Ulrich M, Ellerbrok H, Goffe AS, Blasse A, Zommers Z, Couacy-Hymann E, Babweteera F, Zuberbühler K, Metzger S, Geidel S, Boesch C, Gillespie TR, Leendertz FH.","Emerg Infect Dis. 2010 Dec;16(12):1956-9. doi: 10.3201/eid1612.100424.","Kaiser M","Emerg Infect Dis","2010","2010/12/03","PMC3294549","","10.3201/eid1612.100424"
"21122229","Hantaviruses and hantavirus pulmonary syndrome, Maranhao, Brazil","Travassos da Rosa ES, Sampaio de Lemos ER, de Almeida Medeiros DB, Simith DB, de Souza Pereira A, Elkhoury MR, Mendes WS, Vidigal JR, de Oliveira RC, D'Andrea PS, Bonvicino CR, Cruz AC, Nunes MR, da Costa Vasconcelos PF.","Emerg Infect Dis. 2010 Dec;16(12):1952-5. doi: 10.3201/eid1612.100418.","Travassos da Rosa ES","Emerg Infect Dis","2010","2010/12/03","PMC3294554","","10.3201/eid1612.100418"
"20735918","Cercarial dermatitis transmitted by exotic marine snail","Brant SV, Cohen AN, James D, Hui L, Hom A, Loker ES.","Emerg Infect Dis. 2010 Sep;16(9):1357-65. doi: 10.3201/eid1609.091664.","Brant SV","Emerg Infect Dis","2010","2010/08/26","PMC3294964","","10.3201/eid1609.091664"
"20678311","Hantavirus infections in humans and animals, China","Zhang YZ, Zou Y, Fu ZF, Plyusnin A.","Emerg Infect Dis. 2010 Aug;16(8):1195-203. doi: 10.3201/eid1608.090470.","Zhang YZ","Emerg Infect Dis","2010","2010/08/04","PMC3298307","","10.3201/eid1608.090470"
"17354345","Community-associated methicillin-resistant Staphylococcus aureus, Colombia","Alvarez CA, Barrientes OJ, Leal AL, Contreras GA, Barrero L, Rincón S, Diaz L, Vanegas N, Arias CA.","Emerg Infect Dis. 2006 Dec;12(12):2000-1. doi: 10.3201/eid1212.060814.","Alvarez CA","Emerg Infect Dis","2006","2007/03/16","PMC3291372","","10.3201/eid1212.060814"
"20678329","Novel Mycobacterium tuberculosis complex pathogen, M. mungi","Alexander KA, Laver PN, Michel AL, Williams M, van Helden PD, Warren RM, Gey van Pittius NC.","Emerg Infect Dis. 2010 Aug;16(8):1296-9. doi: 10.3201/eid1608.100314.","Alexander KA","Emerg Infect Dis","2010","2010/08/04","PMC3298296","","10.3201/eid1608.100314"
"20875293","Erythema migrans-like illness among Caribbean islanders","Sharma A, Jaimungal S, Basdeo-Maharaj K, Chalapathi Rao AV, Teelucksingh S.","Emerg Infect Dis. 2010 Oct;16(10):1615-7. doi: 10.3201/eid1610.100587.","Sharma A","Emerg Infect Dis","2010","2010/09/30","PMC3294399","","10.3201/eid1610.100587"
"20507768","Human anaplasmosis and Anaplasma ovis variant","Chochlakis D, Ioannou I, Tselentis Y, Psaroulaki A.","Emerg Infect Dis. 2010 Jun;16(6):1031-2. doi: 10.3201/eid1606.090175.","Chochlakis D","Emerg Infect Dis","2010","2010/05/29","PMC3086243","","10.3201/eid1606.090175"
"21029552","Mycobacterium heckeshornense infection in HIV-infected patient","Ahmed RA, Miedzinski LJ, Shandro C.","Emerg Infect Dis. 2010 Nov;16(11):1801-3. doi: 10.3201/eid1611.091226.","Ahmed RA","Emerg Infect Dis","2010","2010/10/30","PMC3294503","","10.3201/eid1611.091226"
"20875304","Pandemic (H1N1) 2009 and HIV co-infection","Barchi E, Prati F, Parmeggiani M, Tanzi ML.","Emerg Infect Dis. 2010 Oct;16(10):1643-4. doi: 10.3201/eid1610.100341.","Barchi E","Emerg Infect Dis","2010","2010/09/30","PMC3294392","","10.3201/eid1610.100341"
"20350383","Plasmodium knowlesi in human, Indonesian Borneo","Figtree M, Lee R, Bain L, Kennedy T, Mackertich S, Urban M, Cheng Q, Hudson BJ.","Emerg Infect Dis. 2010 Apr;16(4):672-4. doi: 10.3201/eid1604.091624.","Figtree M","Emerg Infect Dis","2010","2010/03/31","PMC3321967","","10.3201/eid1604.091624"
"20875288","Imported Lassa fever, Pennsylvania, USA, 2010","Amorosa V, MacNeil A, McConnell R, Patel A, Dillon KE, Hamilton K, Erickson BR, Campbell S, Knust B, Cannon D, Miller D, Manning C, Rollin PE, Nichol ST.","Emerg Infect Dis. 2010 Oct;16(10):1598-600. doi: 10.3201/eid1610.100774.","Amorosa V","Emerg Infect Dis","2010","2010/09/30","PMC3294406","","10.3201/eid1610.100774"
"20735943","Invasive Klebsiella pneumoniae infections, California, USA","McCabe R, Lambert L, Frazee B.","Emerg Infect Dis. 2010 Sep;16(9):1490-1. doi: 10.3201/eid1609.100386.","McCabe R","Emerg Infect Dis","2010","2010/08/26","PMC3294983","","10.3201/eid1609.100386"
"21029532","Enhanced surveillance of coccidioidomycosis, Arizona, USA, 2007-2008","Tsang CA, Anderson SM, Imholte SB, Erhart LM, Chen S, Park BJ, Christ C, Komatsu KK, Chiller T, Sunenshine RH.","Emerg Infect Dis. 2010 Nov;16(11):1738-44. doi: 10.3201/eid1611.100475.","Tsang CA","Emerg Infect Dis","2010","2010/10/30","PMC3294516","","10.3201/eid1611.100475"
"20875282","Bloodstream infections among HIV-infected outpatients, Southeast Asia","Varma JK, McCarthy KD, Tasaneeyapan T, Monkongdee P, Kimerling ME, Buntheoun E, Sculier D, Keo C, Phanuphak P, Teeratakulpisarn N, Udomsantisuk N, Dung NH, Lan NT, Yen NT, Cain KP.","Emerg Infect Dis. 2010 Oct;16(10):1569-75. doi: 10.3201/eid1610.091686.","Varma JK","Emerg Infect Dis","2010","2010/09/30","PMC3294385","","10.3201/eid1610.091686"
"20875292","Severe Plasmodium vivax malaria, Brazilian Amazon","Alexandre MA, Ferreira CO, Siqueira AM, Magalhães BL, Mourão MP, Lacerda MV, Alecrim Md.","Emerg Infect Dis. 2010 Oct;16(10):1611-4. doi: 10.3201/eid1610.100685.","Alexandre MA","Emerg Infect Dis","2010","2010/09/30","PMC3294402","","10.3201/eid1610.100685"
"17370523","Emergence of Arctic-like rabies lineage in India","Nadin-Davis SA, Turner G, Paul JP, Madhusudana SN, Wandeler AI.","Emerg Infect Dis. 2007 Jan;13(1):111-6. doi: 10.3201/eid1301.060702.","Nadin-Davis SA","Emerg Infect Dis","2007","2007/03/21","PMC2725804","","10.3201/eid1301.060702"
"20350414","Bartonella spp. infections, Thailand","Bhengsri S, Baggett HC, Peruski LF Jr, Morway C, Bai Y, Fisk TL, Sitdhirasdr A, Maloney SA, Dowell SF, Kosoy M.","Emerg Infect Dis. 2010 Apr;16(4):743-5. doi: 10.3201/eid1604.090699.","Bhengsri S","Emerg Infect Dis","2010","2010/03/31","PMC3321940","","10.3201/eid1604.090699"
"17326956","Mastomys natalensis and Lassa fever, West Africa","Lecompte E, Fichet-Calvet E, Daffis S, Koulémou K, Sylla O, Kourouma F, Doré A, Soropogui B, Aniskin V, Allali B, Kouassi Kan S, Lalis A, Koivogui L, Günther S, Denys C, ter Meulen J.","Emerg Infect Dis. 2006 Dec;12(12):1971-4. doi: 10.3201/eid1212.060812.","Lecompte E","Emerg Infect Dis","2006","2007/03/01","PMC3291371","","10.3201/eid1212.060812"
"16965716","Rickettsia felis in Xenopsylla cheopis, Java, Indonesia","Jiang J, Soeatmadji DW, Henry KM, Ratiwayanto S, Bangs MJ, Richards AL.","Emerg Infect Dis. 2006 Aug;12(8):1281-3. doi: 10.3201/eid1208.060327.","Jiang J","Emerg Infect Dis","2006","2006/09/13","PMC3291232","","10.3201/eid1208.060327"
"17326947","Methicillin-resistant Staphylococcus aureus colonization in veterinary personnel","Hanselman BA, Kruth SA, Rousseau J, Low DE, Willey BM, McGeer A, Weese JS.","Emerg Infect Dis. 2006 Dec;12(12):1933-8. doi: 10.3201/eid1212.060231.","Hanselman BA","Emerg Infect Dis","2006","2007/03/01","PMC3291342","","10.3201/eid1212.060231"
"16707048","Norwalk virus-specific binding to oyster digestive tissues","Le Guyader F, Loisy F, Atmar RL, Hutson AM, Estes MK, Ruvoën-Clouet N, Pommepuy M, Le Pendu J.","Emerg Infect Dis. 2006 Jun;12(6):931-6. doi: 10.3201/eid1206.051519.","Le Guyader F","Emerg Infect Dis","2006","2006/05/19","PMC2596755","NIHMS80557","10.3201/eid1206.051519"
"16715583","HIV-1 CRF07_BC infections, injecting drug users, Taiwan","Chen YM, Lan YC, Lai SF, Yang JY, Tsai SF, Kuo SH.","Emerg Infect Dis. 2006 Apr;12(4):703-5. doi: 10.3201/eid1204.050762.","Chen YM","Emerg Infect Dis","2006","2006/05/24","PMC3294689","","10.3201/eid1204.050762"
"21122226","Ocular thelaziosis in dogs, France","Ruytoor P, Déan E, Pennant O, Dorchies P, Chermette R, Otranto D, Guillot J.","Emerg Infect Dis. 2010 Dec;16(12):1943-5. doi: 10.3201/eid1612.100872.","Ruytoor P","Emerg Infect Dis","2010","2010/12/03","PMC3294570","","10.3201/eid1612.100872"
"20507778","Increasing incidence of nontuberculous mycobacteria, Taiwan, 2000-2008","Hernández-Garduño E, Elwood RK.","Emerg Infect Dis. 2010 Jun;16(6):1047; author reply 1047-8. doi: 10.3201/eid1606.100228.","Hernández-Garduño E","Emerg Infect Dis","2010","2010/05/29","PMC3086241","","10.3201/eid1606.100228"
"20031077","Otomastoiditis caused by Mycobacterium abscessus, The Netherlands","van Ingen J, Looijmans F, Mirck P, Dekhuijzen R, Boeree M, van Soolingen D.","Emerg Infect Dis. 2010 Jan;16(1):166-8. doi: 10.3201/eid1601.090473.","van Ingen J","Emerg Infect Dis","2010","2009/12/25","PMC2874437","","10.3201/eid1601.090473"
"17080581","Borrelia burgdorferi and Anaplasma phagocytophilum coinfection","Loebermann M, Fingerle V, Lademann M, Fritzsche C, Reisinger EC.","Emerg Infect Dis. 2006 Feb;12(2):353-5. doi: 10.3201/eid1202.050765.","Loebermann M","Emerg Infect Dis","2006","2006/11/04","PMC3373081","","10.3201/eid1202.050765"
"20678331","Picornavirus salivirus/klassevirus in children with diarrhea, China","Shan T, Wang C, Cui L, Yu Y, Delwart E, Zhao W, Zhu C, Lan D, Dai X, Hua X.","Emerg Infect Dis. 2010 Aug;16(8):1303-5. doi: 10.3201/eid1608.100087.","Shan T","Emerg Infect Dis","2010","2010/08/04","PMC3298310","","10.3201/eid1608.100087"
"20507749","Causes of infection after earthquake, China, 2008","Wang Y, Hao P, Lu B, Yu H, Huang W, Hou H, Dai K.","Emerg Infect Dis. 2010 Jun;16(6):974-5. doi: 10.3201/eid1606.091523.","Wang Y","Emerg Infect Dis","2010","2010/05/29","PMC3086233","","10.3201/eid1606.091523"
"20409381","Dengue virus surveillance for early warning, Singapore","Lee KS, Lai YL, Lo S, Barkham T, Aw P, Ooi PL, Tai JC, Hibberd M, Johansson P, Khoo SP, Ng LC.","Emerg Infect Dis. 2010 May;16(5):847-9. doi: 10.3201/eid1605.091006.","Lee KS","Emerg Infect Dis","2010","2010/04/23","PMC2953985","","10.3201/eid1605.091006"
"21122244","Human brucellosis, Inner Mongolia, China","Zhang WY, Guo WD, Sun SH, Jiang JF, Sun HL, Li SL, Liu W, Cao WC.","Emerg Infect Dis. 2010 Dec;16(12):2001-3. doi: 10.3201/eid1612.091081.","Zhang WY","Emerg Infect Dis","2010","2010/12/03","PMC3294567","","10.3201/eid1612.091081"
"20409380","Streptococcus dysgalactiae subsp. equisimilis Bacteremia, Finland, 1995-2004","Rantala S, Vahakuopus S, Vuopio-Varkila J, Vuento R, Syrjanen J.","Emerg Infect Dis. 2010 May;16(5):843-6. doi: 10.3201/eid1605.080803.","Rantala S","Emerg Infect Dis","2010","2010/04/23","PMC2953979","","10.3201/eid1605.080803"
"17176573","Chikungunya infection in travelers","Hochedez P, Jaureguiberry S, Debruyne M, Bossi P, Hausfater P, Brucker G, Bricaire F, Caumes E.","Emerg Infect Dis. 2006 Oct;12(10):1565-7. doi: 10.3201/eid1210.060495.","Hochedez P","Emerg Infect Dis","2006","2006/12/21","PMC3290953","","10.3201/eid1210.060495"
"20113546","Imported methicillin-resistant Staphylococcus aureus, Sweden","Stenhem M, Ortqvist A, Ringberg H, Larsson L, Olsson Liljequist B, Haeggman S, Kalin M, Ekdahl K.","Emerg Infect Dis. 2010 Feb;16(2):189-96. doi: 10.3201/eid1602.081655.","Stenhem M","Emerg Infect Dis","2010","2010/02/02","PMC2957988","","10.3201/eid1602.081655"
"21029559","Oseltamivir-resistant pandemic (H1N1) 2009 treated with nebulized zanamivir","Da Dalt L, Calistri A, Chillemi C, Cusinato R, Franchin E, Salata C, Sgarabotto D, Toscano G, Gambino A, Palù G.","Emerg Infect Dis. 2010 Nov;16(11):1813-5. doi: 10.3201/eid1611.100789.","Da Dalt L","Emerg Infect Dis","2010","2010/10/30","PMC3294531","","10.3201/eid1611.100789"
"21029553","Geographic expansion of Baylisascaris procyonis roundworms, Florida, USA","Blizzard EL, Yabsley MJ, Beck MF, Harsch S.","Emerg Infect Dis. 2010 Nov;16(11):1803-4. doi: 10.3201/eid1611.100549.","Blizzard EL","Emerg Infect Dis","2010","2010/10/30","PMC3294519","","10.3201/eid1611.100549"
"20587196","Novel swine influenza virus reassortants in pigs, China","Bi Y, Fu G, Chen J, Peng J, Sun Y, Wang J, Pu J, Zhang Y, Gao H, Ma G, Tian F, Brown IH, Liu J.","Emerg Infect Dis. 2010 Jul;16(7):1162-4. doi: 10.3201/eid1607.091881.","Bi Y","Emerg Infect Dis","2010","2010/07/01","PMC3321907","","10.3201/eid1607.091881"
"20113566","Pandemic (H1N1) 2009 outbreak on pig farm, Argentina","Pereda A, Cappuccio J, Quiroga MA, Baumeister E, Insarralde L, Ibar M, Sanguinetti R, Cannilla ML, Franzese D, Escobar Cabrera OE, Craig MI, Rimondi A, Machuca M, Debenedetti RT, Zenobi C, Barral L, Balzano R, Capalbo S, Risso A, Perfumo CJ.","Emerg Infect Dis. 2010 Feb;16(2):304-7. doi: 10.3201/eid1602.091230.","Pereda A","Emerg Infect Dis","2010","2010/02/02","PMC2958022","","10.3201/eid1602.091230"
"20409397","No resistance plasmid in Yersinia pestis, North America","Wagner DM, Runberg J, Vogler AJ, Lee J, Driebe E, Price LB, Engelthaler DM, Fricke WF, Ravel J, Keim P.","Emerg Infect Dis. 2010 May;16(5):885-7. doi: 10.3201/eid1605.090892.","Wagner DM","Emerg Infect Dis","2010","2010/04/23","PMC2953984","","10.3201/eid1605.090892"
"20409400","Body lice, yersinia pestis orientalis, and black death","Ayyadurai S, Sebbane F, Raoult D, Drancourt M.","Emerg Infect Dis. 2010 May;16(5):892-3. doi: 10.3201/eid1605.091280.","Ayyadurai S","Emerg Infect Dis","2010","2010/04/23","PMC2953993","","10.3201/eid1605.091280"
"20113569","Extensive mammalian ancestry of pandemic (H1N1) 2009 virus","Ilyushina NA, Kim JK, Negovetich NJ, Choi YK, Lang V, Bovin NV, Forrest HL, Song MS, Pascua PN, Kim CJ, Webster RG, Webby RJ.","Emerg Infect Dis. 2010 Feb;16(2):314-7. doi: 10.3201/eid1602.091141.","Ilyushina NA","Emerg Infect Dis","2010","2010/02/02","PMC2958019","","10.3201/eid1602.091141"
"20507757","Xenotropic murine leukemia virus-related gammaretrovirus in respiratory tract","Fischer N, Schulz C, Stieler K, Hohn O, Lange C, Drosten C, Aepfelbacher M.","Emerg Infect Dis. 2010 Jun;16(6):1000-2. doi: 10.3201/eid1606.100066.","Fischer N","Emerg Infect Dis","2010","2010/05/29","PMC3086240","","10.3201/eid1606.100066"
"20202444","Putative new lineage of west nile virus, Spain","Vazquez A, Sanchez-Seco MP, Ruiz S, Molero F, Hernandez L, Moreno J, Magallanes A, Tejedor CG, Tenorio A.","Emerg Infect Dis. 2010 Mar;16(3):549-52. doi: 10.3201/eid1603.091033.","Vazquez A","Emerg Infect Dis","2010","2010/03/06","PMC3322021","","10.3201/eid1603.091033"
"21122227","Emergence of African swine fever virus, northwestern Iran","Rahimi P, Sohrabi A, Ashrafihelan J, Edalat R, Alamdari M, Masoudi M, Mostofi S, Azadmanesh K.","Emerg Infect Dis. 2010 Dec;16(12):1946-8. doi: 10.3201/eid1612.100378.","Rahimi P","Emerg Infect Dis","2010","2010/12/03","PMC3294588","","10.3201/eid1612.100378"
"21122209","Surveillance of wild birds for avian influenza virus","Hoye BJ, Munster VJ, Nishiura H, Klaassen M, Fouchier RA.","Emerg Infect Dis. 2010 Dec;16(12):1827-34. doi: 10.3201/eid1612.100589.","Hoye BJ","Emerg Infect Dis","2010","2010/12/03","PMC3294547","","10.3201/eid1612.100589"
"21122219","Surveillance and analysis of avian influenza viruses, Australia","Hansbro PM, Warner S, Tracey JP, Arzey KE, Selleck P, O'Riley K, Beckett EL, Bunn C, Kirkland PD, Vijaykrishna D, Olsen B, Hurt AC.","Emerg Infect Dis. 2010 Dec;16(12):1896-904. doi: 10.3201/eid1612.100776.","Hansbro PM","Emerg Infect Dis","2010","2010/12/03","PMC3294589","","10.3201/eid1612.100776"
"21122217","Alkhurma hemorrhagic fever in humans, Najran, Saudi Arabia","Alzahrani AG, Al Shaiban HM, Al Mazroa MA, Al-Hayani O, Macneil A, Rollin PE, Memish ZA.","Emerg Infect Dis. 2010 Dec;16(12):1882-8. doi: 10.3201/eid1612.100417.","Alzahrani AG","Emerg Infect Dis","2010","2010/12/03","PMC3294564","","10.3201/eid1612.100417"
"20735928","Pneumococcal serotypes in children in 4 European countries","Hanquet G, Kissling E, Fenoll A, George R, Lepoutre A, Lernout T, Tarragó D, Varon E, Verhaegen J.","Emerg Infect Dis. 2010 Sep;16(9):1428-39. doi: 10.3201/eid1609.100102.","Hanquet G","Emerg Infect Dis","2010","2010/08/26","PMC3294971","","10.3201/eid1609.100102"
"20202416","Chikungunya virus infection during pregnancy, Reunion, France, 2006","Fritel X, Rollot O, Gerardin P, Gauzere BA, Bideault J, Lagarde L, Dhuime B, Orvain E, Cuillier F, Ramful D, Samperiz S, Jaffar-Bandjee MC, Michault A, Cotte L, Kaminski M, Fourmaintraux A; Chikungunya-Mere-Enfant Team.","Emerg Infect Dis. 2010 Mar;16(3):418-25. doi: 10.3201/eid1603.091403.","Fritel X","Emerg Infect Dis","2010","2010/03/06","PMC3322036","","10.3201/eid1603.091403"
"21029521","Regulatory oversight and safety of probiotic use","Venugopalan V, Shriner KA, Wong-Beringer A.","Emerg Infect Dis. 2010 Nov;16(11):1661-5. doi: 10.3201/eid1611.100574.","Venugopalan V","Emerg Infect Dis","2010","2010/10/30","PMC3294522","","10.3201/eid1611.100574"
"20202415","Murine typhus in Austin, Texas, USA, 2008","Adjemian J, Parks S, McElroy K, Campbell J, Eremeeva ME, Nicholson WL, McQuiston J, Taylor J.","Emerg Infect Dis. 2010 Mar;16(3):412-7. doi: 10.3201/eid1603.091028.","Adjemian J","Emerg Infect Dis","2010","2010/03/06","PMC3322020","","10.3201/eid1603.091028"
"16710961","Potential for zoonotic transmission of Brachyspira pilosicoli","Hampson DJ, Oxberry SL, La T.","Emerg Infect Dis. 2006 May;12(5):869-70. doi: 10.3201/eid1205.051180.","Hampson DJ","Emerg Infect Dis","2006","2006/05/23","PMC3374423","","10.3201/eid1205.051180"
"20507781","The unbearable lightness of being","Potter P.","Emerg Infect Dis. 2010 Jun;16(6):1052-3. doi: 10.3201/eid1606.ac1606.","Potter P","Emerg Infect Dis","2010","2010/05/29","PMC3086235","","10.3201/eid1606.ac1606"
